smiles,reagent_id,dhodh_activity,rorgt_activity,ds_1,ds_2
CS(=O)(=O)C1CC(N)C1,24375158,0.4005719125270843,0.5647433996200562,-4.7,-4.5
N=S(=O)(c1ccccc1)C(F)F,24375270,0.4043610095977783,0.575106143951416,-7.3,-6.2
O=C1NS(=O)(=O)c2c(Br)cccc21,24385843,0.3898798823356628,0.5795421004295349,-6.8,-6.7
C#CC1(F)CNC1,24388153,0.4337858557701111,0.568267285823822,-4.5,-3.9
OC1CNCC2(CCOCC2)C1,24388154,0.4011672735214233,0.5712012648582458,-5.4,-5.6
O=C1CCNCCCCCN1,24389481,0.4189182817935943,0.565734326839447,-5.6,-5.6
C1COC2(CNC2)CO1,24390210,0.4128143191337585,0.562610924243927,-4.9,-4.5
CN1CCCC2(CO2)C1=O,24462857,0.4069962501525879,0.5597065687179565,-5.8,-5.3
N#Cc1ccc([C@@H](O)C(=O)O)cc1,24466443,0.4114170968532562,0.5669391751289368,-6.4,-5.8
O=C(O)[C@@H](O)c1cccc(Br)c1,24492805,0.4101117849349975,0.5622290968894958,-6.9,-6.0
O=C1CCC2(CCNC2)CC1,24515939,0.3999772667884826,0.5681957006454468,-6.0,-5.7
C[C@H]1[C@@H]2CNC[C@H]12,24518971,0.4171236157417297,0.5912781357765198,-4.7,-4.3
CCC1(F)CNC1,24523379,0.4114862382411957,0.5662902593612671,-4.4,-3.9
NCC#Cc1cccnc1,24525543,0.410660982131958,0.5661410093307495,-5.9,-5.4
N[C@@H]1CCC[C@H]1N,24527547,0.4146086275577545,0.5814231634140015,-4.4,-4.0
NNCc1ccc([N+](=O)[O-])cc1,24528082,0.4087143242359161,0.5763495564460754,-6.3,-6.0
NC1CC(C2CC2)C1,24532802,0.3847276568412781,0.5957382321357727,-5.3,-4.9
O=C(O)C1(F)CCC(F)(F)CC1,24533145,0.4054641723632812,0.5496238470077515,-6.6,-6.5
CS(=O)(=O)c1cccc(S(=O)(=O)NCC(=O)O)c1,24534793,0.4190548360347748,0.5769836902618408,-6.9,-6.8
CN1CC(N2CCNCC2)C1,24534845,0.4170435667037964,0.5788211822509766,-4.7,-4.7
BrCc1nc2ccccc2[nH]1,24534895,0.3638595938682556,0.5776367783546448,-6.5,-6.2
O=C(O)c1ccc2c(c1)CCCCN2,24534896,0.3929153680801391,0.5815327167510986,-7.7,-7.4
CS(C)(=O)=NCC1CCNCC1,24534903,0.4190511107444763,0.5667431354522705,-5.6,-5.5
ONCc1ccccn1,24534933,0.3954121172428131,0.5676839351654053,-5.7,-5.2
CC(C)(N)c1ccc(F)cc1F,24534940,0.4027765691280365,0.5756410956382751,-6.5,-6.1
CS(=O)(=O)CCCCS(N)(=O)=O,24534999,0.424943059682846,0.5453516840934753,-5.2,-4.6
CN1CC[C@@H]2CC[C@H](C1)N2,24535070,0.4042852818965912,0.5861743092536926,-4.3,-5.0
FC1(F)C2CNCC2C1(F)F,24535144,0.4113496840000152,0.5726855993270874,-6.2,-6.1
NC1CCC=CCC1,24535542,0.4093337655067444,0.5784163475036621,-5.3,-4.9
CC(CC(=O)O)CN(C)C,24536259,0.4277711808681488,0.551209032535553,-5.1,-4.4
NC1CC[C@H](O)[C@H](O)CC1,24536314,0.4069511592388153,0.5780730843544006,-5.2,-5.0
O=S(=O)(F)C1CCc2ccccc21,24536367,0.390566885471344,0.5807924866676331,-6.9,-7.1
NC[C@@H]1COC[C@@H]1O,24536374,0.4252368509769439,0.5590748190879822,-4.3,-4.5
CC(C)(C)OC(=O)NC1CCC2(CC1)CNCCO2,24536391,0.4070503711700439,0.5645354390144348,-6.6,-8.0
CCN1CCCNCCOCC1,24541999,0.4275973439216614,0.5670530796051025,-5.4,-5.4
CS(=O)(=O)C1CCC(CN)CC1,24542212,0.4038258492946625,0.5698426961898804,-5.8,-5.7
C[C@@H]1CCNC[C@@H]1c1ccccc1,24542392,0.4022579193115234,0.5905911326408386,-7.9,-7.1
O=C(O)C1Cn2cnnc2CN1,24542762,0.3942221105098724,0.5767502188682556,-6.2,-6.3
Cc1csc(Nc2cccc(N)c2)n1,24542773,0.3732389509677887,0.5757227540016174,-8.0,-6.9
CS(=O)(=O)[C@H]1C[C@H](C(=O)O)C1,24544734,0.4085563123226166,0.559112548828125,-5.5,-5.4
FC1(F)CCC2(CCNCC2)CC1,24544752,0.3895568549633026,0.5744943022727966,-6.5,-7.1
FC1(C2CC2)CCNCC1,24544879,0.3976510763168335,0.578369677066803,-5.7,-5.6
FC1(F)CC12CCCNCC2,24544950,0.3979555964469909,0.5740387439727783,-6.0,-6.2
CC1CNCC1N,24545451,0.4201448857784271,0.5864619612693787,-4.2,-4.1
FC1(F)CC1C1CCCNC1,24545588,0.4007155299186706,0.5776201486587524,-5.8,-5.8
C=CC1CCCNC1,24545593,0.4128094315528869,0.5715072751045227,-5.0,-4.8
CCC1CC2CCC(C1)N2,24545598,0.3944047093391418,0.5976066589355469,-5.1,-5.7
CN1CC2(CCCNC2)CC1=O,24545831,0.4013787806034088,0.5682039260864258,-6.6,-5.8
O=[N+]([O-])c1ccc2c(c1)OCCN2,24549059,0.3974766135215759,0.574608325958252,-7.1,-6.4
N#CC1CCCC2(CC2)C1,24552615,0.3930628001689911,0.5750686526298523,-5.1,-5.6
Cc1cnc(CO)c2ccccc12,24552795,0.3643970787525177,0.5697652101516724,-7.0,-7.2
CC1CNCc2cn[nH]c2C1,24552818,0.3965928852558136,0.5895132422447205,-5.8,-5.8
Clc1ccnc(CBr)c1,24552820,0.400210291147232,0.5634827613830566,-5.5,-5.0
COCC(N)c1cccc(C#N)c1,24552925,0.4168367683887481,0.5732538104057312,-6.3,-5.7
Brc1cc2ncccc2o1,24553164,0.3582100868225097,0.5677083134651184,-6.2,-5.7
C1CC(NC2CNC2)CCO1,24555124,0.4122002422809601,0.5798013210296631,-5.5,-5.0
Oc1cc2cc(Br)ccc2nc1C1CC1,24555763,0.3651854693889618,0.5820293426513672,-7.9,-7.4
CS(=O)(=O)c1ccc(CN)cn1,24555948,0.4054501950740814,0.5727556347846985,-6.1,-5.6
FC1(F)CC2(CCNC2)C1(F)F,24556000,0.4069285094738006,0.5705406069755554,-5.8,-6.7
NS(=O)(=O)c1ccn(-c2ccccc2)n1,24556087,0.383724957704544,0.5824579000473022,-7.5,-7.0
C[C@@H]1CCNC[C@H](C)C1,24560669,0.4077057242393493,0.5794100165367126,-5.3,-5.5
CC1NCCCC1=O,24563344,0.4341835081577301,0.5603153109550476,-5.2,-4.9
NCc1ccc(S(=O)(=O)c2cccc(Cl)c2)cc1,24563591,0.3931179940700531,0.582697331905365,-7.9,-7.8
NC1(c2c(F)cccc2F)CC1,24565743,0.3847607672214508,0.5756015777587891,-7.0,-6.4
Clc1cc2c(cn1)CCCN2,24577946,0.3902108669281006,0.5781611204147339,-5.9,-6.0
C1CCC(C2CCN2)C1,24582569,0.3999245166778564,0.5903827548027039,-5.8,-5.4
C[C@H](N)c1ccc(S(N)(=O)=O)cc1,24585118,0.4123289883136749,0.5835345387458801,-6.5,-5.9
O=C1NC(C2CCNCC2)CO1,24585164,0.4091683030128479,0.5819157361984253,-6.5,-5.9
CC1CCC(=O)CN1,24585242,0.4260863065719604,0.5603246688842773,-5.2,-5.0
NC1CC2(C1)CS(=O)(=O)C2,24590110,0.3928352892398834,0.5724248886108398,-4.8,-4.9
N[C@@H]1[C@H]2Cc3ccccc3[C@H]21,24591018,0.3845063149929046,0.603560209274292,-7.4,-6.7
CCCCNO,24591336,0.4406841993331909,0.5555661916732788,-4.5,-3.9
OC1(C2CCC2)CCNCC1,24591406,0.3998540341854095,0.5793107151985168,-6.2,-6.1
O=C1CCCCN1C1CNC1,24591594,0.4090531170368194,0.5737819075584412,-6.1,-5.6
NC1(C(F)(F)F)CCC(F)(F)CC1,24591599,0.4123435318470001,0.5605549216270447,-6.4,-6.7
C1CNCC2(C1)COCCO2,24616438,0.4112891852855682,0.5616253614425659,-5.8,-5.3
Cc1nc2cc(NN)ccc2[nH]1,24616455,0.3716240525245666,0.5816739201545715,-6.4,-6.0
O=C([O-])Cn1nnc2ccccc21,24616457,0.3686196506023407,0.5721551179885864,-7.5,-6.8
CC1CSCCCN1,24620011,0.4263060390949249,0.5754309296607971,-4.6,-4.3
COC(=O)c1cc(C)cc(N)c1,24620012,0.3985779285430908,0.5715326070785522,-6.8,-5.8
N[C@H]1CCCCC[C@H]1N,24622926,0.41325643658638,0.5768901109695435,-4.8,-4.9
CC1CCC(N)Cc2ccccc21,24623961,0.3891309201717376,0.5897876620292664,-7.4,-7.2
FC(F)(F)C1NCCOc2ccccc21,24624658,0.4076167941093445,0.5762174129486084,-6.9,-7.3
CN(C)C(=O)C1CCCNC1,24624672,0.418150931596756,0.5665562748908997,-6.2,-5.0
O=S(=O)(C1CCNCC1)N1CCCCC1,24624721,0.4125776588916778,0.571977972984314,-6.2,-7.0
CC1(N)CCOc2ccccc21,24624757,0.387241929769516,0.5815458297729492,-7.0,-6.3
c1cc2c(cn1)NCCCC2,24624774,0.3860598802566528,0.5824746489524841,-6.6,-6.2
OCC1NCCOc2ccccc21,24626338,0.4028547704219818,0.5792919397354126,-6.2,-6.5
CC1CS(=O)(=O)CCCN1,24626427,0.4232500493526459,0.5674586296081543,-4.7,-5.4
CC1CNc2ccc(C(F)(F)F)cc2O1,24628542,0.4055564701557159,0.5791314840316772,-7.2,-7.4
Cc1ncc(CS)o1,24631351,0.3952011466026306,0.5542142987251282,-4.5,-4.3
ClCc1ccc2cnccc2c1,24634901,0.3655946254730224,0.5745352506637573,-6.9,-6.7
CC(N)c1cnccn1,24635877,0.3992675542831421,0.5764939188957214,-5.4,-4.6
CNCC1CCCN1,24636419,0.4198987483978271,0.5766419768333435,-4.5,-4.1
CC1CNCCS1,24636617,0.4285555481910705,0.573777437210083,-3.8,-3.7
CN1CCCCCCNCCC1,24637271,0.4150331616401672,0.567274272441864,-5.6,-6.3
NCCc1cc(O)cc(F)c1,24637358,0.4056456983089447,0.5638871788978577,-6.3,-5.6
O=S(O)Cc1cccc(F)c1,24637886,0.4023804664611816,0.5618583559989929,-6.4,-5.8
NS(=O)(=O)c1ccc(C2CCNCC2)cc1,24641866,0.4049468338489532,0.5875833630561829,-6.5,-7.3
NCc1c(O)cccc1O,24642713,0.400945246219635,0.5704135894775391,-5.7,-5.2
N#Cc1cc(S(=O)(=O)F)ccc1F,24643674,0.4084475636482239,0.5653815269470215,-6.7,-6.5
O=[N+]([O-])c1cccc(CS(=O)(=O)F)c1,24643920,0.4035271108150482,0.5681838393211365,-7.2,-6.8
Cc1ccncc1S(=O)(=O)F,24644157,0.4045281410217285,0.5652607083320618,-6.1,-5.5
O=S(=O)(F)c1cc(Br)cc2cccnc12,24644374,0.374987781047821,0.568673849105835,-7.0,-7.2
O=S(=O)(F)c1cccnc1O,24645281,0.4029950499534607,0.5654268264770508,-6.4,-5.8
O=S1(=O)C[C@@H]2CNC[C@@H]2C1,24645707,0.4098321795463562,0.5808408260345459,-5.1,-5.4
N[C@H]1CC[C@H](c2nccc(O)n2)CC1,24646959,0.3962872922420501,0.5801897048950195,-7.7,-7.0
C1CC2CCC(CN1)C2,24649835,0.3890765607357025,0.5953407287597656,-5.4,-5.4
C1COCC(CC2CCOC2)N1,24649836,0.4131752848625183,0.5679357051849365,-5.5,-5.4
Cc1cnc(Cl)o1,24651295,0.3953208029270172,0.5476748943328857,-4.5,-4.2
NN[C@@H]1CCC[C@H]1O,24654085,0.4209747910499573,0.5731557011604309,-5.5,-4.8
CC1(C(=O)O)CNCCO1,24655432,0.4255205392837524,0.5548040866851807,-5.4,-5.2
C1COCC(CC2CCOCC2)N1,24655470,0.4109482765197754,0.5686873197555542,-6.7,-5.9
C=CCCCNCC,24655513,0.4419932663440704,0.5564330816268921,-4.5,-4.3
CC1(C)CNCC(=O)N1,24661188,0.4179247319698334,0.5710392594337463,-5.5,-5.0
O=C1CNCC(c2ccccc2)N1,24661379,0.4005970060825348,0.587770402431488,-7.2,-6.6
OC1CN(C2CCNC2)C1,24661672,0.4138598442077636,0.5817054510116577,-5.0,-4.7
CC1NCCC1=O,24661678,0.4399862885475158,0.5624979138374329,-4.5,-4.4
NC1CC2(CCNC2=O)C1,24662925,0.3926615118980407,0.5760120749473572,-6.3,-5.1
CC(C)(C)OC(=O)N[C@H]1CC[C@]2(CC1)CNCCO2,24665128,0.4101217091083526,0.5655139684677124,-6.5,-7.7
CCS(=O)(=O)c1cccnc1C(=O)O,24665485,0.4030776917934418,0.5736507177352905,-6.7,-6.1
CC(C)(C)OC(=O)N[C@H]1CC[C@@]2(CC1)CNCCO2,24666094,0.411600798368454,0.565024197101593,-6.3,-7.9
NN[C@@H]1CCCC[C@H]1O,24666134,0.4171747863292694,0.5729480981826782,-5.7,-5.1
c1ccc2c(c1)NCC1(CC1)O2,24666141,0.3837908208370209,0.5853966474533081,-7.1,-6.7
O=C(O)C1CCCn2cnnc21,24667651,0.390635997056961,0.5780410766601562,-6.9,-6.2
C1NCC23CNCC12COC3,24667999,0.3947061598300934,0.5819609761238098,-4.2,-4.7
FC1(F)CCC(S)CC1,24669821,0.3982188105583191,0.5627309083938599,-5.3,-5.2
Cc1cc(S(=O)[O-])n(C)n1,24671274,0.4037841558456421,0.5577934980392456,-5.9,-5.3
Cc1cccnc1S(=O)[O-],24671508,0.4028932452201843,0.5570783019065857,-6.4,-5.4
Cc1cnccc1S(=O)[O-],24671585,0.4019849300384521,0.5583658814430237,-6.1,-5.3
Cc1ccc(S(=O)[O-])nc1,24671631,0.4012063145637512,0.5590523481369019,-6.1,-5.4
Cc1ccnc(S(=O)[O-])c1,24671669,0.4019822776317596,0.555724561214447,-5.9,-5.5
Cc1cccc(S(=O)[O-])n1,24672475,0.40242400765419,0.5563662052154541,-6.2,-5.5
O=S([O-])c1cncc(Cl)c1,24672504,0.4076788425445556,0.5571257472038269,-5.6,-5.4
O=C(O)C1(F)CCNC1,24673713,0.4179295003414154,0.5572067499160767,-5.3,-4.9
N=S1(=O)c2ccccc2Nc2ccccc21,24673737,0.3620133101940155,0.5930664539337158,-8.1,-8.3
CS(=O)(=O)c1ccc(Br)c(Cl)c1,24673764,0.4054728150367737,0.5716646909713745,-5.9,-6.1
C=CCS(=N)(=O)c1ccccc1,24673767,0.4042835831642151,0.5789815187454224,-7.1,-6.4
C1NCC2CSCC1C2,24673825,0.3997638821601867,0.5863906145095825,-4.2,-4.6
c1ccc2c(c1)NCC1(CCOCC1)O2,24673852,0.3951151371002197,0.579253613948822,-7.7,-7.0
Cn1ccc(C(C)(C)N)n1,24674377,0.3968244194984436,0.5886831879615784,-5.6,-4.8
[N-]=[N+]=NC1CCOC2(CCNCC2)C1,24674397,0.4045187830924988,0.5661360621452332,-6.1,-6.8
N=S1(=O)CCOc2ccccc21,24674900,0.3945296108722687,0.5813102722167969,-7.0,-6.2
O=S(=O)(Cl)C1=Cc2ccccc2CCC1,24675054,0.4004298448562622,0.5755428671836853,-7.3,-8.2
C1CC(OC2COC2)CCN1,24679473,0.4171758890151977,0.567397952079773,-5.7,-5.0
COC(=O)c1cccc2c1CCCC2N,24680760,0.3923231363296509,0.5775058269500732,-7.1,-6.8
CC1CCCNS1(=O)=O,24681806,0.4288594722747803,0.5678340792655945,-4.6,-4.9
COC(C)(C)C1CCNCC1,24682197,0.4220054745674133,0.5681169629096985,-5.9,-5.4
O=C1NS(=O)(=O)c2cccc(Br)c21,24682651,0.3891054689884186,0.5782764554023743,-6.9,-7.0
C#Cc1ccon1,24696917,0.3934060335159302,0.5583074688911438,-4.9,-4.7
C#Cc1cc(C)on1,24696918,0.3951776325702667,0.5557659864425659,-5.3,-5.3
C#CC1(C)CCC1,24696971,0.4113737344741821,0.5636736154556274,-4.7,-4.7
C1CC(C2CCN2)C1,24702032,0.4004393219947815,0.5922645926475525,-5.4,-4.9
NC1CC/C=C\CCC1,24702038,0.4110499918460846,0.5726905465126038,-5.2,-5.5
CNC[C@@H]1CCC(=O)N1,24702041,0.4206510782241821,0.5692766308784485,-5.1,-4.7
NNCc1cc(F)cc(Cl)c1,24717227,0.4099470674991607,0.5659175515174866,-6.2,-5.9
N[C@@H]1CCC(=O)N[C@H]1C1CC1,24717254,0.411342978477478,0.576651394367218,-6.3,-5.6
CN1CCCCCNCCC1,24717380,0.4164776504039764,0.5675024390220642,-5.5,-5.5
C1COC2(C1)CCNC2,24718890,0.4005955159664154,0.5699554681777954,-5.3,-4.8
O=C1CNCC2(CCC2)N1,24720069,0.4010337889194488,0.5761363506317139,-5.7,-5.8
Cc1cccn2c(CC(=O)O)cnc12,24720074,0.3767426908016205,0.5761102437973022,-7.2,-6.5
NS(=O)(=O)c1cncc(C(F)(F)F)c1,24723977,0.4175161719322204,0.5761963725090027,-6.6,-6.5
CCOC(C)(C)CS(N)(=O)=O,24744955,0.4348088800907135,0.5520117282867432,-5.6,-4.9
NC1CC1C1CCCC1,24762336,0.3910446763038635,0.5935485363006592,-5.9,-5.2
NS(=O)(=O)c1cccc(C2CCNCC2)c1,24762340,0.4061377644538879,0.5869542360305786,-7.1,-7.5
Oc1ccc2c(c1)CCCCN2,24762443,0.3894126117229461,0.5804298520088196,-7.0,-6.7
C1CCCC(C2CNC2)CC1,24763481,0.3982181847095489,0.5884236097335815,-6.3,-6.5
CO[C@@H]1CCNC[C@@H]1F,24763607,0.4268155395984649,0.5686479210853577,-4.7,-4.3
N[C@@H]1C[C@@H]2COC[C@@H]21,24764104,0.4011330306529999,0.5764400959014893,-4.6,-4.6
CC(C)(C)C1(O)CCNCC1,24764722,0.419152170419693,0.5690231919288635,-5.0,-5.9
O=S1(=O)CC23CCCCC2(CNC3)C1,24764859,0.3874834775924682,0.5788225531578064,-5.1,-6.8
OC[C@@H]1CCC[C@H](O)C1,24764931,0.3997534811496734,0.5713210105895996,-5.6,-5.0
Oc1ccc(-c2cccnc2)cc1,24766476,0.3624619245529175,0.5747456550598145,-8.2,-7.0
NC1CCCc2cc(O)ccc21,24779911,0.3880689144134521,0.5812390446662903,-7.1,-6.7
COC(=O)c1cccc(S(C)(=N)=O)c1,24780028,0.404746413230896,0.5774210691452026,-6.8,-6.3
Cc1cc(Cl)nc(N(C)C(C)C)n1,24783147,0.4022942781448364,0.5714806318283081,-6.9,-6.3
CC(C)(F)C1CCNC1,24783149,0.4169948995113373,0.5766978859901428,-5.0,-5.2
NC1CC2(CCOCC2)C1,24783185,0.3925041556358337,0.5718350410461426,-4.9,-5.2
CS(=O)(=O)C1CCC(N)C1,24783537,0.4002519249916076,0.5679274797439575,-5.0,-5.2
O=C1NCCNCC1(F)F,24784652,0.4298140108585357,0.5667617321014404,-6.0,-5.5
CC(N)c1cnco1,24786740,0.4069968461990356,0.5727199912071228,-4.8,-4.2
C[C@H](CC(F)(F)F)C(=O)O,24786849,0.4335729479789734,0.540895938873291,-5.6,-5.2
N[C@@H]1[C@@H]2CCCCN[C@@H]21,24787197,0.4035978317260742,0.5897610783576965,-5.2,-5.0
NC1CCC2CC2CC1,24787270,0.3849771022796631,0.6012700200080872,-5.3,-5.4
CC1CCOCN1,24787284,0.4292551875114441,0.5698798298835754,-4.6,-4.0
CCC[C@@H]1CNC[C@H]1O,24801347,0.4279724657535553,0.5782332420349121,-5.3,-4.8
Cc1cc(CS(N)(=O)=O)on1,24802795,0.400583416223526,0.5638192892074585,-6.1,-5.6
CC(F)(F)CS(N)(=O)=O,24802837,0.429176926612854,0.5471723079681396,-4.9,-4.7
COC(=O)C1CCc2ncccc2C1=O,24806033,0.3973322510719299,0.5720661282539368,-6.7,-7.0
CC(F)(F)C(C)(C)CC(=O)O,24808767,0.4284211993217468,0.5411118268966675,-5.3,-5.5
C1CC(C2CCOCC2)N1,24827738,0.4062847197055816,0.5814265012741089,-5.5,-5.1
COCc1c(C)cccc1N,24828647,0.4008224308490753,0.5739595890045166,-5.9,-5.6
C#C[C@@H]1CCC[C@H]1O,24839505,0.4279332756996155,0.5709416270256042,-5.2,-4.9
CC1CCC(F)(F)CN1,24840920,0.413551926612854,0.5693602561950684,-5.7,-5.6
CS[C@@H]1CCCC[C@H]1O,24841321,0.4172839224338531,0.5696591734886169,-5.2,-4.8
CCC1(CC)CCNC1,24841374,0.4094568490982055,0.5738657712936401,-4.8,-5.0
Cc1cnccc1NN,24842210,0.3986501097679138,0.572221040725708,-6.0,-5.1
Fc1cncc(F)c1Cl,24842250,0.3993632793426513,0.5467686057090759,-5.5,-4.9
Cc1cc([S-])ccn1,24842562,0.3899543583393097,0.5597198605537415,-5.0,-4.7
CC(C)(C)C1(O)CCNC1,24843178,0.4226614832878113,0.5686715841293335,-4.7,-5.3
CCC(N)CS(C)(=O)=O,24844767,0.4279767572879791,0.5499010682106018,-4.6,-4.3
Cc1cc(S(=O)(=O)F)ccn1,24845066,0.4032477140426636,0.5685785412788391,-6.0,-5.7
Cc1nc(S(=O)[O-])cs1,24845114,0.3978949189186096,0.5465004444122314,-5.3,-4.7
Cc1cnn(C2CCNCC2)c1,24846407,0.3969407677650451,0.5925092101097107,-6.4,-5.9
C1CC23CNCC12COC3,24846451,0.3879842162132263,0.5808494091033936,-4.5,-5.2
CC1(c2cccc(N)c2)CC1,24846515,0.3809758424758911,0.5929434299468994,-7.2,-6.3
O=S(=O)(F)c1ccc2c(c1)CCN2,24846801,0.3997910916805267,0.5812471508979797,-6.6,-6.6
O=S(=O)(F)c1ccc2c(c1)NCC2,24846817,0.3996719121932983,0.582531213760376,-6.7,-6.5
BrC1=CCNCC1,24846819,0.4307129383087158,0.568940281867981,-4.8,-4.2
O=S1(=O)CCNOCC1,24846859,0.4275416731834411,0.5561019778251648,-5.3,-5.2
O=S1(=O)CCNNCC1,24846862,0.428334891796112,0.566370964050293,-5.3,-5.2
CC1(C)OC[C@@H]([C@H]2COCCN2)O1,24847081,0.4319793879985809,0.563873291015625,-5.6,-5.9
O=C1NCCCNCC1(F)F,24847318,0.4264822900295257,0.5658975839614868,-5.8,-5.4
CNc1cc(F)ccc1Cl,24849084,0.4062364995479584,0.5686686635017395,-5.9,-5.4
Nc1cc2c(cc1F)NC(=O)CO2,24862204,0.391727864742279,0.5763882994651794,-6.5,-6.3
FC1(F)CCC2(CCN2)CC1,24862931,0.393477201461792,0.5774165391921997,-5.7,-6.3
Cc1n[nH]c(C)c1Cl,24865076,0.3996571898460388,0.5618743896484375,-5.1,-4.7
C[C@@H]1CNC[C@H](C(=O)O)C1,24950076,0.4173848927021026,0.5690509080886841,-5.5,-5.3
O=C1CC2(CN1)CC(O)C2,24988356,0.3981732428073883,0.5685232281684875,-6.1,-5.4
CNCCc1nccc(O)n1,24988486,0.4009684920310974,0.5677751898765564,-5.9,-5.2
Oc1ccnc(C2CNC2)n1,24988505,0.3909754455089569,0.5814725756645203,-6.4,-6.0
O=C1CCOC2(CCNCC2)C1,24988520,0.4070382118225097,0.559029757976532,-5.7,-5.8
O[C@@H]1CNC[C@H]1C1CC1,24990360,0.412982702255249,0.590833306312561,-5.1,-4.9
OC[C@H](O)[C@H]1COCCN1,24990457,0.4317216575145721,0.5622061491012573,-4.8,-4.8
C1COCC(C2CCOCC2)N1,24997450,0.4139279723167419,0.5723205208778381,-6.5,-5.7
NC1CC2(CNC(=O)C2)C1,24997476,0.3962413966655731,0.5732591152191162,-5.8,-5.3
Cc1cnc(CN)o1,25002249,0.4012810289859772,0.5584401488304138,-4.7,-4.1
FC1(F)CCNCC12CCOC2,25015391,0.4051493406295776,0.5689414739608765,-5.6,-6.0
CC(c1ccc(S(C)(=O)=O)cc1)S(=O)(=O)F,25018071,0.4059817194938659,0.5764408111572266,-6.7,-6.9
CC1CNCC(=O)C1,25082808,0.4251651167869568,0.5586521625518799,-4.9,-4.9
CC(CC(C)(F)F)C(=O)O,25155156,0.4314275681972503,0.5479723811149597,-5.7,-5.3
OC1CCC1C1CCC1,25181969,0.3929865658283233,0.5892948508262634,-5.5,-5.2
CN(N)S(=O)(=O)C1CC1,25182407,0.4244611263275146,0.5734575390815735,-5.1,-4.8
O=C(O)COc1cc(F)cc(Cl)c1,25193256,0.4087022840976715,0.5552048087120056,-6.6,-6.2
CC(CC#N)C(F)(F)F,25195091,0.4524992108345032,0.5434038043022156,-5.1,-5.0
CN1CCC2(CNCCO2)C1,25216785,0.4094595313072204,0.567389726638794,-5.4,-5.0
CN1CCC2(CCNCC2)C1,25216786,0.4009289443492889,0.5746871829032898,-5.9,-5.4
O=C(O)CC1CCC2(CCNCC2)CC1,25217738,0.3947004377841949,0.5726596117019653,-6.8,-7.3
C1CCC2(CCCNC2)OC1,25217890,0.40125173330307,0.5676718950271606,-6.2,-5.9
O=S1(=O)CCC2(CCNCC2)C1,25217892,0.3993146419525146,0.5728416442871094,-5.7,-5.7
O=S1(=O)CC2(CCNCC2)C1,25217894,0.4009669125080108,0.5725612044334412,-5.3,-5.3
FC1(F)CCC2(CCNC2)C1,25217936,0.3899560868740082,0.572704017162323,-6.2,-6.5
CN1CC2CC(C1)C2N,25218066,0.3966233730316162,0.5925788879394531,-4.2,-4.5
NC[C@H](F)CO,25218963,0.4476512670516968,0.5494866371154785,-3.8,-3.3
O=[N+]([O-])c1cccc(CCS)c1,25335162,0.4027183949947357,0.5701127648353577,-6.4,-6.0
C[C@@H]1CCO[C@H](C)CN1,25758999,0.4242547750473022,0.5736556649208069,-4.9,-4.7
Cc1cccnc1S(=O)(=O)F,25863672,0.4019488394260406,0.5637261867523193,-6.8,-5.8
O=S(=O)(F)c1ccc(Cl)cn1,25864171,0.4040258526802063,0.5626015663146973,-6.2,-5.9
O=S(=O)(F)c1cccc2cnccc12,25864276,0.370582640171051,0.5711833834648132,-6.9,-7.0
CC(C)C(=O)c1cccc(N)c1,25866684,0.3991214334964752,0.5808281302452087,-7.3,-6.4
N[C@H]1CC[C@@H](c2nc3ccccc3[nH]2)CC1,25867455,0.3829306662082672,0.5928151607513428,-8.2,-7.7
Fc1ccc2nc(Cl)[nH]c2c1,25867555,0.3648837208747864,0.5726588368415833,-6.6,-6.2
N#CC1CCC(C(=O)O)C1,25867619,0.4166630804538727,0.559287428855896,-5.7,-5.4
CCC(F)(F)C(C)(C)N,25867826,0.4410576522350311,0.5561744570732117,-5.1,-4.8
CC1(C)CCNCCO1,25867994,0.4213939309120178,0.563007116317749,-5.1,-4.7
CN(C)c1nccc2c1CNCC2,25869015,0.3918314278125763,0.5874490737915039,-6.3,-6.3
O=S1(=O)CCNCCCCCCN1,25869320,0.4236349463462829,0.5655052065849304,-5.8,-6.8
Nc1cccc2cc(F)ccc12,25869351,0.3560670912265777,0.578548789024353,-7.0,-7.1
Cc1cc(C(=O)[O-])nn1C,25877751,0.3958275616168976,0.560976505279541,-5.7,-5.2
Cc1cc(C)nc(NN)c1,25884046,0.4015876352787018,0.5694258809089661,-6.3,-5.7
CN1CCC(CN)C1=O,25884551,0.4215997755527496,0.5670022368431091,-5.2,-4.5
CN1CC2(CCNCC2)CC1=O,25884568,0.4017178416252136,0.5672160983085632,-6.0,-5.9
FC(F)(F)C(F)(F)C1CCNCC1,25913406,0.4247902631759643,0.5578929781913757,-6.3,-6.3
NS(=O)(=O)c1cc2ccccc2n1S(=O)(=O)c1ccccc1,25918173,0.3774207234382629,0.5851191282272339,-7.6,-7.5
N[C@H]1CC[C@H](CF)CC1,25919906,0.4111755490303039,0.5760506391525269,-5.3,-5.3
OC1CCC2(CC1)COC2,25920589,0.3907316923141479,0.5673592686653137,-5.8,-5.4
C1CC2CNCC(C1)O2,25920882,0.403875470161438,0.583597719669342,-5.1,-5.2
NS(=O)(=O)c1cc(F)ccn1,25921140,0.4083217084407806,0.5658559203147888,-6.3,-6.0
Cn1cnc2c3c(ccc21)NCCC3,25921179,0.3626314997673034,0.5862064361572266,-7.1,-6.9
