smiles,dhodh_activity,rorgt_activity
COCC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N2CCC(F)(F)CC2)c(Cl)c1Cl,,1.0
COCC(C)(C)c1c(F)cc(NC(=O)C2c3ccc(OC)cc3CCN2C(=O)CCCC(=O)O)cc1F,,1.0
COCC1(C(=O)N2CCC(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CCC(C(=O)O)CC1,,1.0
COCC1CCCN1C(=O)C1CCc2c(C3=CCC(C(=O)O)CC3)nn(C(=O)c3c(Cl)cccc3C3CC3)c2C1,,1.0
COCC1CCN(C(=O)c2ccc(Cl)c(Cc3cc4c(C)cc(C#N)cc4n3C)c2Cl)CC1,,1.0
COCC1CCN(C(=O)c2ccc(Cl)c(Cc3nc4c(C)cc(C#N)cc4n3C)c2Cl)CC1,,1.0
COCC1CCN(C(=O)c2ccc(Cl)c(Cc3nc4c(C)cc(C(F)(F)F)cc4n3C)c2Cl)C1,,1.0
COCC1CCN(C(=O)c2ccc(Cl)c(Cc3nc4c(C)cc(C(F)(F)F)cc4n3C)c2Cl)CC1,,1.0
COCC1CCN(Cc2ccc(Cl)c(Cc3nc4c(C)cc(C(F)(F)F)cc4n3C)c2Cl)CC1,,1.0
COCC1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1,,1.0
COCC1CN(C(=O)c2ccc(Cl)c(Cc3nc4c(C)cc(C(F)(F)F)cc4n3C)c2Cl)C1,,1.0
COCCC1CCN(C(=O)c2ccc(Cl)c(C(=O)c3cc4c(C)cc(C#N)cc4n3C)c2Cl)CC1,,1.0
COCCC1CCN(C(=O)c2ccc(Cl)c(C(=O)c3cc4c(C)cc(C(F)(F)F)nc4n3C)c2Cl)CC1,,1.0
COCCC1CCN(C(=O)c2ccc(Cl)c(Cc3cc4c(C)cc(C#N)cc4n3C)c2Cl)CC1,,1.0
COCCC1CCN(C(=O)c2ccc(Cl)c(Cc3cc4c(C)cc(C(F)(F)F)nc4n3C)c2Cl)CC1,,1.0
COCCC1CCN(C(=O)c2ccc(Cl)c(Cc3nc4c(C)cc(C#N)cc4n3C)c2Cl)CC1,,1.0
COCCC1CCN(C(=O)c2ccc(Cl)c(Cc3nc4c(C)cc(C#N)cn4c3C)c2Cl)CC1,,1.0
COCCC1CCN(C(=O)c2ccc(Cl)c(Cc3nc4c(C)cc(C(F)(F)F)cc4n3C)c2Cl)CC1,,1.0
COCCC1CCN(C(=O)c2ccc(Cl)c(Cc3nc4c(C)cc(C(F)(F)F)cn4c3C)c2Cl)CC1,,1.0
COCCC1CCN(Cc2ccc(Cl)c(Cc3nc4c(C)cc(C(F)(F)F)cc4n3C)c2Cl)CC1,,1.0
COCCC1CN(C(=O)c2ccc(Cl)c(Cc3nc4c(C)cc(C(F)(F)F)cc4n3C)c2Cl)C1,,1.0
COCCCc1cccc(S(=O)(=O)C2(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)CCN(C(=O)C3CCC(C(=O)O)CC3)C2)c1,,1.0
COCCN(C)C(=O)C1CCc2c(-c3ccc(C(=O)O)cc3F)nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c2C1,,1.0
COCCN(C)C(=O)C1CCc2c(C3=CCC(C(=O)O)CC3)nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c2C1,,1.0
COCCN(C)c1nc2ccc(C(O)(c3ccc(C(F)(F)F)nc3)c3cncn3C)cc2c(Cl)c1Oc1ccccc1,,1.0
COCCN(Cc1ccc(N2CCN(C(C)=O)CC2)cc1)S(=O)(=O)Cc1ccccc1,,1.0
COCCN1CCN(C(=O)c2ccc(Cl)c(Cc3cc4c(C)cc(C#N)cc4n3C)c2Cl)CC1,,1.0
COCCN1CCN(C(=O)c2ccc(Cl)c(Cc3cc4c(C)cc(C(F)(F)F)cc4n3C)c2Cl)CC1,,1.0
COCCN1CCN(C(=O)c2ccc(Cl)c(Cc3nc4c(C)cc(C(F)(F)F)cc4n3C)c2Cl)CC1,,1.0
COCCN1CCN(Cc2ccc(Cl)c(Cc3nc4c(C)cc(C(F)(F)F)cc4n3C)c2Cl)CC1,,1.0
COCCNc1cc2c(-c3ccc(C(=O)O)cc3F)cn(C(=O)c3c(Cl)cccc3C(F)(F)F)c2cn1,,1.0
COCCOC(c1ccc(C2(S(=O)(=O)c3ccc(F)cc3)CCCC2)cc1)(C(F)(F)F)C(F)(F)F,,1.0
COCCOC(c1ccc(C2(S(=O)(=O)c3ccc(F)cc3)CCN(C(=O)N3CCN(C(C)=O)CC3)C2)cc1)(C(F)(F)F)C(F)(F)F,,1.0
COCCOCCOC(c1ccc(C2(S(=O)(=O)c3ccc(F)cc3)CCCC2)cc1)(C(F)(F)F)C(F)(F)F,,1.0
COCCOc1cc(C#N)cc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C5CCCC5)CC4)cn3C)c2C)c1,,1.0
COCCOc1cc(C)c(C(=O)n2nc(-c3ccc(C(=O)O)cc3F)c3ncccc32)c(Cl)c1,,1.0
COCCOc1ccc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C(C)C(C)(C)C)CC4)cn3C)c2C)cc1C#N,,1.0
COCCOc1ccc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C5CCCC5)CC4C)cn3C)c2C)cc1C#N,,1.0
COCCS(=O)(=O)N1CCC(CNc2nc3cnc(-c4c(C)ncnc4C4CC4)nc3n(C(C)C3CC3)c2=O)CC1,,1.0
COCCS(=O)(=O)N1CCC(CNc2nc3cnc(-c4c(OC)ncnc4C4CC4)nc3n(C(C)C3CC3)c2=O)CC1,,1.0
COCCS(=O)(=O)c1ccc(CNc2nc3cnc(-c4c(C)ncnc4C4CC4)nc3n(C(C)C3CC3)c2=O)cc1,,1.0
COCCS(=O)(=O)c1ccc2c(c1)CN(C(=O)C1(OC)CC1)C2C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,1.0
COCCS(=O)(=O)c1ccc2c(c1)CN(C(=O)CO)C2C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,1.0
COCCS(=O)(=O)c1ccc2c(c1)CN(C(=O)COC)C2C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,1.0
COCCS(=O)(=O)c1ccc2c(c1)CN(C(=O)OC)C2C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,1.0
COCCS(=O)(=O)c1ccc2c(c1)CN(C(C)=O)C2C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,1.0
COCCS(=O)(=O)c1ccc2c(c1)CN(C=O)C2C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,1.0
COCCS(=O)(=O)c1ccc2c(c1)CNC2C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,1.0
COCCc1cn(-c2nccc(C34CCC(c5cc(-c6c(F)cccc6F)nnc53)C4(C)C)n2)nc1CCS(C)(=O)=O,,1.0
COCCc1nn(-c2nccc(C34CCC(c5cc(-c6c(F)cccc6F)nnc53)C4(C)C)n2)cc1CCS(C)(=O)=O,,1.0
COCCn1cc(-c2cncc(C34CCC(c5cc(-c6c(F)cccc6F)nnc53)C4(C)C)n2)cn1,,1.0
COCCn1cc(S(=O)(=O)N2CC(CNC(C)=O)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)c(C)n1,,1.0
COCS(=O)(=O)c1ccc(CNc2nc3cnc(-c4c(C)ncnc4C4CC4)nc3n(C(C)C3CC3)c2=O)cc1,,1.0
COCc1cccc(-c2c(F)cc(-n3nnc4c3C(=O)c3ccccc3C4=O)cc2F)c1,1.0,
COCc1cccc(S(=O)(=O)C2(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)CCN(C(=O)C3CCC(C(=O)O)CC3)C2)c1,,1.0
COCc1nncn1C1CCN(c2ccc(CN3C(C)CCC(c4ccccc4)S3(=O)=O)c(F)c2)CC1,,1.0
CON(C)C(=O)c1cnc2c(-c3ccc(C(=O)O)cc3F)nn(C(=O)c3c(Cl)cccc3C(F)(F)F)c2c1,,1.0
CONC(=O)CC1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(NC(=O)O)ccc2O1,,1.0
CONC(=O)CC1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(NC(=O)OC(C)(C)C)ccc2O1,,1.0
CONC(=O)c1c(C)c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc12,1.0,
COc1c(-c2ccccc2)c(C(F)(F)F)nc2ccc(C(O)(c3ccc(C(F)(F)F)nc3)c3cncn3C)cc12,,1.0
COc1c(CC(F)(F)F)c(Cl)nc2ccc(C(O)(c3cnnn3C)c3cnc(C)n3C)cc12,,1.0
COc1c(NC(=O)c2cccc(C#N)c2)cnc2c1c(C1CCN(C(=O)C(C)C)CC1)cn2C,,1.0
COc1c(S(=O)(=O)N2CC(CNC(C)=O)Oc3ccc(NC(=O)OC(C)(C)C)cc32)c(C)nn1C,,1.0
COc1cc(-c2cc(C(=O)O)c3ccccc3n2)ccc1OCC(=O)NCc1cccnc1,1.0,
COc1cc(-c2cc(C(=O)O)c3ccccc3n2)ccc1OCC(=O)Nc1ccc(Cl)cc1,1.0,
COc1cc(-c2cc(C(=O)O)c3ccccc3n2)ccc1OCC(=O)Nc1cccc(C(F)(F)F)c1,1.0,
COc1cc(-c2cc(C(=O)O)c3ccccc3n2)ccc1OCC(=O)Nc1cccc(Cl)c1,1.0,
COc1cc(-c2cc(C(=O)O)c3ccccc3n2)ccc1OCC(=O)Nc1ccccc1C(F)(F)F,1.0,
COc1cc(-c2cc(C(=O)O)c3ccccc3n2)ccc1OCC(=O)Nc1ccccc1F,1.0,
COc1cc(-c2cc(C(N)=O)ccc2Cl)ccc1N(C)C(=O)c1c(F)cccc1Cl,,1.0
COc1cc(-c2ccccc2Cl)ccc1NC(=O)C1=C(C(=O)O)CCC1,1.0,
COc1cc(-c2nc(-c3ccccc3)c3c(n2)C2(C)C=C(C#N)C(=O)C(C)C2CC3)ccn1,,1.0
COc1cc(-c2nc(OC)c3c(n2)C2(C)C=C(C#N)C(=O)C(C)C2CC3)ccn1,,1.0
COc1cc(-c2nc3c(C(=O)O)cccc3[nH]2)cc(OC)c1-c1ccccc1,1.0,
COc1cc(-c2nn(C(=O)c3c(Cl)cccc3C(F)(F)F)c3cccc(F)c23)ccc1C(=O)O,,1.0
COc1cc(-n2cc(C(C)C)c3cc(-c4cn(C)c(C(C)(C)O)n4)c(F)cc3c2=O)c(C)cn1,1.0,
COc1cc(-n2cc(C(C)C)c3cc(-c4nc(C(C)(C)O)n(C)n4)c(F)cc3c2=O)c(C)cn1,1.0,
COc1cc(-n2nnc3c2C(=O)c2ccccc2C3=O)ccc1-c1ccccc1,1.0,
COc1cc(C#N)cc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C(C)C(C)(C)C)CC4)cn3C)c2C)c1,,1.0
COc1cc(C#N)cc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C(C)C)CC4)cn3C)c2C(F)(F)F)c1,,1.0
COc1cc(C#N)cc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C5CCCC5)C(C)(C)C4)cn3C)c2C)c1,,1.0
COc1cc(C#N)cc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C5CCCC5)C(C)C4)cn3C)c2C)c1,,1.0
COc1cc(C#N)cc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C5CCCC5)CC4)cn3C)c2C(F)(F)F)c1,,1.0
COc1cc(C#N)cc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C5CCCC5)CC4)cn3C)c2C)c1,,1.0
COc1cc(C#N)ccc1COC(c1ccc(C2(S(=O)(=O)c3ccc(F)cc3)CCCC2)cc1)(C(F)(F)F)C(F)(F)F,,1.0
COc1cc(C#N)ccc1COC(c1ccc(C2(S(=O)(=O)c3ccc(F)cc3)CCN(C(=O)N3CCN(C(C)=O)CC3)C2)cc1)(C(F)(F)F)C(F)(F)F,,1.0
COc1cc(C(F)(F)F)ccc1COC(c1ccc(C2(S(=O)(=O)c3ccc(F)cc3)CCCC2)cc1)(C(F)(F)F)C(F)(F)F,,1.0
COc1cc(C(F)(F)F)ccc1COC(c1ccc(C2(S(=O)(=O)c3ccc(F)cc3)CCN(C(=O)N3CCN(C(C)=O)CC3)C2)cc1)(C(F)(F)F)C(F)(F)F,,1.0
COc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1-c1sc(C(=O)NCC(C)(C)O)nc1C(=O)N1CC(F)(F)CC1C,,1.0
COc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1-c1sc(C(=O)NCC(C)(C)O)nc1C(=O)N1CCCC1C,,1.0
COc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1-c1sc(C(=O)NCC(C)(C)O)nc1C(=O)N1CCCCC1C,,1.0
COc1cc(C)c(NC(=O)c2cc(Cl)c(-n3nc4n(c3=O)CCCC4)cc2OC(C)C(F)(F)F)cn1,1.0,
COc1cc(C)c(NC(=O)c2cc(F)c(-n3nc4n(c3=O)CCCC4)cc2OC(C)C(F)(F)F)cn1,1.0,
COc1cc(C)c(NC(=O)c2cc(F)c(-n3nc4n(c3=O)CCCC4)cc2OC(C)C2CCCCC2)cn1,1.0,
COc1cc(C)c(NC(=O)c2cc(F)c(-n3nc4n(c3=O)CCCC4)cc2OC(C)CN(C)C)cn1,1.0,
COc1cc(C)c(NC(=O)c2cc(F)c(-n3nc4n(c3=O)CCOC4)cc2OC(C)C(F)(F)F)cn1,1.0,
COc1cc(C)c2cc(Cc3c(Cl)ccc(C(=O)N4CCC(CC(=O)O)CC4)c3Cl)n(C)c2c1,,1.0
COc1cc(C)ccc1S(=O)(=O)N1CC(CCC(=O)O)Oc2ccc(NC(=O)OC(C)(C)C(F)(F)F)cc21,,1.0
COc1cc(C23CCC(c4cc(-c5c(F)cccc5F)nnc42)C3(C)C)nc(-n2cnc(CCS(C)(=O)=O)n2)n1,,1.0
COc1cc(CN2CC3(C2)CN(S(C)(=O)=O)C3)ccc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1C,,1.0
COc1cc(Cl)cc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C(C)C(C)(C)C)CC4)cn3C)c2C)c1,,1.0
COc1cc(Cl)cc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C(C)C)C(C)(C)C4)cn3C)c2C)c1,,1.0
COc1cc(Cl)cc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C(C)C)CC4)cn3C)c2C(F)(F)F)c1,,1.0
COc1cc(Cl)cc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C5CCCC5)C(C)(C)C4)cn3C)c2C)c1,,1.0
COc1cc(F)cc(COC(c2ccc(C3(S(=O)(=O)c4ccc(F)cc4)CCCC3)cc2)(C(F)(F)F)C(F)(F)F)c1,,1.0
COc1cc(O)c(C(CC(=O)N2CC(C)CC(C)C2)c2ccc(C(F)(F)F)cc2)c(OC)c1,,1.0
COc1cc(O)c(C(CC(=O)N2CC(C)CC(C)C2)c2ccc(C)cc2)c(OC)c1,,1.0
COc1cc(O)c(C(CC(=O)N2CC(C)CC(C)C2)c2ccc3c(c2)OCO3)c(OC)c1,,1.0
COc1cc(O)c(C(CC(=O)N2CC(C)CC(C)C2)c2ccccc2OC)c(OC)c1,,1.0
COc1cc(O)c(C(CC(=O)N2CC(C)OC(C)C2)c2ccc3c(c2)OCO3)c(OC)c1,,1.0
COc1cc(OC(F)(F)F)ccc1COC(c1ccc(C2(S(=O)(=O)c3ccc(F)cc3)CCCC2)cc1)(C(F)(F)F)C(F)(F)F,,1.0
COc1cc(S(=O)(=O)N2CC(C(=O)O)Oc3ccc(NC(=O)OC(C)(C)C)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(C(CC(=O)O)C3CC3)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(C(N)=O)Oc3ccc(NC(=O)OC(C)(C)C)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(C3CC3C(=O)O)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CC(=O)O)Oc3ccc(NC(=O)OC(C)(C)C)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CC(C(=O)O)C3CC3)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CC(C(N)=O)C3CC3)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CC(C)(C)C#N)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CC(C)(C)C(=O)O)Cc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CC(C)(C)C(=O)O)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CC(C)(C)C(N)=O)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CC(C)(C)c3n[nH]c(=O)o3)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CC(C)(C)c3noc(=O)[nH]3)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CC(C)(CO)C(=O)O)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CC(C)(O)C(=O)O)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CC(C)C(=O)NS(=O)(=O)C(C)(C)C)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CC(C)C(=O)NS(=O)(=O)C3CC3)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CC(C)C(=O)O)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CC(O)C(=O)O)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CC3(C(=O)O)CC3)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CCC(=O)O)Cc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CCC(=O)O)Oc3c(F)cc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CCC(=O)O)Oc3ccc(NC(=O)OC(C(C)(C)C)C(F)(F)F)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CCC(=O)O)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1Cl,,1.0
COc1cc(S(=O)(=O)N2CC(CCC(=O)O)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CCC(=O)O)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccn1,,1.0
COc1cc(S(=O)(=O)N2CC(CCC(=O)O)Oc3ccc(NC(=O)OC(C)C(C)(C)C)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CCC(=O)O)Oc3ccc(NC(=O)OC4(C(F)(F)F)CCC4)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CCC(=O)O)Oc3ccc(NC(=O)OC4(C(F)(F)F)CCCCC4)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CCC(=O)O)Oc3ccc(NC(=O)OCC4(C(F)(F)F)CC4)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CNC(C)=O)Cc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CNC(C)=O)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CNC(C)=O)Oc3ccc(NC(=O)OC(C)(C)C)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CNC(C)=O)Oc3ccc(NC(=O)OCC4(C(F)(F)F)CC4)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CNS(=O)(=O)C3CC3)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CNS(=O)(=O)C3CC3)Oc3ccc(NC(=O)OC(C)(C)C)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2CC(CNS(C)(=O)=O)Oc3ccc(NC(=O)OC(C)(C)C)cc32)ccc1F,,1.0
COc1cc(S(=O)(=O)N2c3cc(NC(=O)OC(C)(C)C(F)(F)F)ccc3OC(CC(C)(C)C(=O)O)C2C)ccc1F,,1.0
COc1cc(S(=O)(=O)Nc2ccc3c(c2)c(C2CCN(C(=O)C(C)C)CC2)cn3C)ccc1F,,1.0
COc1cc2c(cc1C(=O)Nc1ccc(C(C)(C)C#N)cc1)CCCCC2,1.0,
COc1ccc(-c2cc(F)c(NC(=O)C3=C(C(=O)O)CCC3)c(F)c2)c(OC)c1,1.0,
COc1ccc(-c2nc(-c3ccncc3)nc3c2CCC2C(C)C(=O)C(C#N)=CC32C)cc1,,1.0
COc1ccc(C#N)cc1C(=O)Nc1cnc2c(c(C3CCN(C(=O)C(C)C(C)(C)C)CC3)cn2C)c1C,,1.0
COc1ccc(C(=O)Nc2cnc3c(c(C4C5CCC4CN(C(=O)C(C)C)C5)cn3C)c2C(F)(F)F)cc1C#N,,1.0
COc1ccc(C(=O)Nc2cnc3c(c(C4C5CCC4CN(C(=O)C4CCCC4)C5)cn3C)c2C)cc1C#N,,1.0
COc1ccc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C(C)C(C)(C)C)C(C)(C)C4)cn3C)c2C)cc1C#N,,1.0
COc1ccc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C(C)C(C)(C)C)CC4)cn3C)c2C(F)(F)F)cc1C#N,,1.0
COc1ccc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C(C)C(C)(C)C)CC4)cn3C)c2C)cc1C#N,,1.0
COc1ccc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C(C)C(F)(F)F)C(C)C4)cn3C)c2C)cc1C#N,,1.0
COc1ccc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C(C)C(F)(F)F)CC4)cn3C)c2C)cc1C#N,,1.0
COc1ccc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C(C)C)C(C)(C)C4)cn3C)c2C(F)(F)F)cc1C#N,,1.0
COc1ccc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C(C)C)C(C)(C)C4)cn3C)c2C)cc1C#N,,1.0
COc1ccc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C(C)C)CC4)cn3C)c2C(F)(F)F)cc1C#N,,1.0
COc1ccc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C(C)C)CC4)cn3C)c2C(F)(F)F)cc1Cl,,1.0
COc1ccc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C(C)C)CC4)cn3C)c2C)cc1C#N,,1.0
COc1ccc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C(C)C)CC4C)cn3C)c2C)cc1C#N,,1.0
COc1ccc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C5CCCC5)C(C)(C)C4)cn3C)c2C)cc1C#N,,1.0
COc1ccc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C5CCCC5)CC4)cn3C)c2C(F)(F)F)cc1C#N,,1.0
COc1ccc(C(C(=O)Nc2cc(F)c([Si](C)(C)C)c(F)c2)N(C)C(=O)CCC(=O)O)cc1,,1.0
COc1ccc(C(C(=O)Nc2cc(F)c([Si](C)(C)C)c(F)c2)N(C)C(=O)c2cc(O)no2)cc1,,1.0
COc1ccc(C(C(=O)Nc2ccc(C(C)(C)C)c(Cl)c2)N(C)C(=O)c2ccc(=O)[nH]c2)cc1,,1.0
COc1ccc(C(C(=O)Nc2ccc(C(C)(C)C)cc2)N(C)C(=O)c2cc(O)no2)cc1,,1.0
COc1ccc(C(C(=O)Nc2ccc(C(C)(C)C)cc2)N(C)C(=O)c2ccc(=O)[nH]c2)cc1,,1.0
COc1ccc(C(C(=O)Nc2ccc(C(C)(C)C)cc2)N(C)C(=O)c2ccco2)cc1,,1.0
COc1ccc(C(C(=O)Nc2ccc(C(C)(C)C)cc2)N(C)C(=O)c2ccno2)cc1,,1.0
COc1ccc(C(C(=O)Nc2ccc(C(C)C)cc2)N(C)C(=O)c2ccc(O)nc2)cc1,,1.0
COc1ccc(C(C(=O)Nc2ccc([Si](C)(C)C)cc2)N(C)C(=O)c2cc(O)no2)cc1,,1.0
COc1ccc(C(C(=O)Nc2ccc([Si](C)(C)C)cc2)N(C)C(=O)c2ccc(O)nc2)cc1,,1.0
COc1ccc(C(C(=O)Nc2ccc([Si](C)(C)C)cc2)N(C)C(=O)c2ccco2)cc1,,1.0
COc1ccc(C(C(=O)Nc2ccc([Si](C)(C)C)cc2)N(C)C(=O)c2ccno2)cc1,,1.0
COc1ccc(C(C(=O)Nc2ccc3c(c2)CCC3(C)C)N(C)C(=O)c2ccc(=O)[nH]c2)cc1,,1.0
COc1ccc(C(CC(=O)N2CC(C)CC(C)C2)c2c(O)cc(OC)cc2OC)cc1,,1.0
COc1ccc(C(NC(=O)c2ccc(=O)[nH]c2)C(=O)Nc2ccc(C(C)(C)C)cc2)cc1,,1.0
COc1ccc(C(O)(c2ccc3nc(Cl)c(Oc4ccccc4)c(Cl)c3c2)c2cncn2C)cn1,,1.0
COc1ccc(C(O)(c2ccc3nc(N(C)C)c(Oc4ccccc4)c(Cl)c3c2)c2cncn2C)cn1,,1.0
COc1ccc(C)cc1S(=O)(=O)N1CC(CCC(=O)O)Oc2ccc(NC(=O)OC(C)(C)C(F)(F)F)cc21,,1.0
COc1ccc(C2(C)CCc3nc(NC(=O)Cc4ccc(S(C)(=O)=O)cc4)cc(C)c3C2=O)nn1,,1.0
COc1ccc(Cl)c(Cc2cc3c(C)cc(C(F)(F)F)cc3n2C)c1Cl,,1.0
COc1ccc(Cl)c(S(=O)(=O)N2CC(CCC(=O)O)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)c1,,1.0
COc1ccc(Cl)cc1S(=O)(=O)N1CC(CCC(=O)O)Oc2ccc(NC(=O)OC(C)(C)C(F)(F)F)cc21,,1.0
COc1ccc(F)c(-c2cc(C)c(Nc3ccc(C)cc3C(=O)O)cn2)c1,1.0,
